date,state,city,ibgeID,totalCases,newCases,deaths,newDeaths
2020-03-25,PR,Foz do Iguaçu,4108304,5,1,0,0
2020-03-25,PR,Guaíra,4108809,1,0,0,0
2020-03-25,PR,Londrina,4113700,3,0,0,0
2020-03-25,PR,Maringá,4115200,2,1,0,0
2020-03-25,PR,Paranavaí,4118402,1,0,0,0
2020-03-25,PR,Pato Branco,4118501,1,0,0,0
2020-03-25,PR,Pinhais,4119152,3,1,0,0
2020-03-25,PR,Ponta Grossa,4119905,3,2,0,0
2020-03-25,PR,Telêmaco Borba,4127106,1,0,0,0
2020-03-25,PR,Umuarama,4128104,0,0,0,0
2020-03-25,RJ,Barra Mansa,3300407,1,0,0,0
2020-03-25,RJ,Campos dos Goytacazes,3301009,1,0,0,0
2020-03-25,RJ,Duque de Caxias,3301702,2,1,0,0
2020-03-25,RJ,Guapimirim,3301850,1,0,0,0
2020-03-25,RJ,Miguel Pereira,3302908,1,0,1,0
2020-03-25,RJ,Niterói,3303302,19,7,1,0
2020-03-25,RJ,Petrópolis,3303906,3,0,1,0
2020-03-25,RJ,Resende,3304201,1,1,0,0
2020-03-25,RJ,Rio de Janeiro,3304557,331,55,5,2
2020-03-25,RJ,São Gonçalo,3304904,3,0,0,0
2020-03-25,RJ,Valença,3306107,1,1,0,0
2020-03-25,RJ,Volta Redonda,3306305,6,2,0,0
2020-03-25,RN,Mossoró,2408003,1,0,0,0
2020-03-25,RN,Natal,2408102,9,0,0,0
2020-03-25,RN,Parnamirim,2403251,4,0,0,0
2020-03-25,RO,Ji-Paraná,1100122,1,0,0,0
2020-03-25,RO,Porto Velho,1100205,4,0,0,0
2020-03-25,RR,Boa Vista,1400100,7,0,0,0
2020-03-25,RR,Bonfim,1400159,1,0,0,0
2020-03-25,RS,Alvorada,4300604,2,0,0,0
2020-03-25,RS,Anta Gorda,4300703,2,1,0,0
2020-03-25,RS,Bagé,4301602,7,0,0,0
2020-03-25,RS,Bento Gonçalves,4302105,2,0,0,0
2020-03-25,RS,Camaquã,4303509,0,-1,0,0
2020-03-25,RS,Campo Bom,4303905,2,0,0,0
2020-03-25,RS,Canoas,4304606,6,0,0,0
2020-03-25,RS,Capão da Canoa,4304630,2,0,0,0
2020-03-25,RS,Carlos Barbosa,4304804,1,0,0,0
2020-03-25,RS,Caxias do Sul,4305108,3,1,0,0
2020-03-25,RS,Cerro Grande do Sul,4305173,1,1,0,0
2020-03-25,RS,Charqueadas,4305355,1,0,0,0
2020-03-25,RS,Cruzeiro do Sul,4306205,1,0,0,0
2020-03-25,RS,Dois Irmãos,4306403,1,0,0,0
2020-03-25,RS,Dom Pedrito,4306601,1,1,0,0
2020-03-25,RS,Eldorado do Sul,4306767,1,0,0,0
2020-03-25,RS,Erechim,4307005,3,0,0,0
2020-03-25,RS,Estrela,4307807,1,0,0,0
2020-03-25,RS,Estância Velha,4307609,1,0,0,0
2020-03-25,RS,Farroupilha,4307906,1,0,0,0
2020-03-25,RS,Garibaldi,4308607,1,0,0,0
2020-03-25,RS,Gravataí,4309209,1,1,0,0
2020-03-25,RS,Ivoti,4310801,2,0,0,0
2020-03-25,RS,Lajeado,4311403,5,0,0,0
2020-03-25,RS,Osório,4313508,1,0,0,0
2020-03-25,RS,Paraí,4314001,1,0,0,0
2020-03-25,RS,Pelotas,4314407,1,1,0,0
2020-03-25,RS,Porto Alegre,4314902,87,40,1,1
2020-03-25,RS,Rio Grande,4315602,2,1,0,0
2020-03-25,RS,SantAna do Livramento,4317103,4,1,0,0
2020-03-25,RS,Santa Maria,4316907,2,0,0,0
2020-03-25,RS,Santiago,4317400,1,0,0,0
2020-03-25,RS,Santo Antônio da Patrulha,4317608,1,0,0,0
2020-03-25,RS,Sapiranga,4319901,2,1,0,0
2020-03-25,RS,Serafina Corrêa,4320404,3,0,0,0
2020-03-25,RS,São Leopoldo,4318705,1,0,0,0
2020-03-25,RS,Taquara,4321204,1,0,0,0
2020-03-25,RS,Torres,4321501,6,2,0,0
2020-03-25,RS,Viamão,4323002,1,0,0,0
2020-03-25,SC,Balneário Arroio do Silva,4201950,1,1,0,0
2020-03-25,SC,Balneário Camboriú,4202008,7,-2,0,0
2020-03-25,SC,Blumenau,4202404,9,2,0,0
2020-03-25,SC,Braço do Norte,4202800,9,0,0,0
2020-03-25,SC,Camboriú,4203204,2,2,0,0
2020-03-25,SC,Canelinha,4203709,1,1,0,0
2020-03-25,SC,Chapecó,4204202,2,-1,0,0
2020-03-25,SC,Criciúma,4204608,11,2,0,0
2020-03-25,SC,Florianópolis,4205407,16,-4,0,0
2020-03-25,SC,Gaspar,4205902,1,0,0,0
2020-03-25,SC,Gravatal,4206207,3,1,0,0
2020-03-25,SC,Imbituba,4207304,4,0,0,0
2020-03-25,SC,Itajaí,4208203,12,2,0,0
2020-03-25,SC,Içara,4207007,1,0,0,0
2020-03-25,SC,Jaguaruna,4208807,2,0,0,0
2020-03-25,SC,Jaraguá do Sul,4208906,2,0,0,0
2020-03-25,SC,Joinville,4209102,5,1,0,0
2020-03-25,SC,Lages,4209300,1,0,0,0
2020-03-25,SC,Laguna,4209409,1,0,0,0
2020-03-25,SC,Navegantes,4211306,3,0,0,0
2020-03-25,SC,Pomerode,4213203,1,0,0,0
2020-03-25,SC,Porto Belo,4213500,2,0,0,0
2020-03-25,SC,Rancho Queimado,4214300,2,0,0,0
2020-03-25,SC,São José,4216602,5,-1,0,0
2020-03-25,SC,São Ludgero,4217006,1,1,0,0
2020-03-25,SC,São Pedro de Alcântara,4217253,1,1,0,0
2020-03-25,SC,Tijucas,4218004,1,0,0,0
2020-03-25,SC,Tubarão,4218707,8,-1,0,0
2020-03-25,SE,Aracaju,2800308,13,1,0,0
2020-03-25,SE,Nossa Senhora da Glória,2804508,1,0,0,0
2020-03-25,SE,Propriá,2805703,2,0,0,0
2020-03-25,SP,Barueri,3505708,1,0,0,0
2020-03-25,SP,Caieiras,3509007,1,1,0,0
2020-03-25,SP,Campinas,3509502,4,3,0,0
2020-03-25,SP,Carapicuíba,3510609,2,0,0,0
2020-03-25,SP,Cotia,3513009,6,4,0,0
2020-03-25,SP,Embu das Artes,3515004,1,1,0,0
2020-03-25,SP,Ferraz de Vasconcelos,3515707,1,0,0,0
2020-03-25,SP,Guarulhos,3518800,5,4,1,1
2020-03-25,SP,Hortolândia,3519071,2,1,0,0
2020-03-25,SP,Iracemápolis,3521408,1,1,0,0
2020-03-25,SP,Jaguariúna,3524709,1,0,0,0
2020-03-25,SP,Jundiaí,3525904,1,1,0,0
2020-03-25,SP,Mauá,3529401,2,1,0,0
2020-03-25,SP,Mogi das Cruzes,3530607,4,3,0,0
2020-03-25,SP,Osasco,3534401,3,2,1,1
2020-03-25,SP,Poá,3539806,1,1,0,0
2020-03-25,SP,Ribeirão Pires,3543303,1,1,0,0
2020-03-25,SP,Rio Claro,3543907,1,1,0,0
2020-03-25,SP,Santana de Parnaíba,3547304,4,2,0,0
2020-03-25,SP,Santo André,3547809,17,14,0,0
2020-03-25,SP,Suzano,3552502,1,0,0,0
2020-03-25,SP,São Bernardo do Campo,3548708,13,9,0,0
2020-03-25,SP,São Caetano do Sul,3548807,16,12,0,0
2020-03-25,SP,São José do Rio Preto,3549805,1,0,0,0
2020-03-25,SP,São José dos Campos,3549904,2,1,0,0
2020-03-25,SP,São Paulo,3550308,722,416,44,35
2020-03-25,SP,São Sebastião,3550704,2,2,0,0
2020-03-25,SP,Taboão da Serra,3552809,1,1,1,1
2020-03-25,SP,Taubaté,3554102,1,0,0,0
2020-03-25,SP,Valinhos,3556206,1,1,0,0
2020-03-25,SP,Vargem Grande Paulista,3556453,0,-1,1,1
2020-03-25,TO,Palmas,1721000,7,0,0,0
2020-03-25,TOTAL,TOTAL,0,2495,732,59,43
2020-03-26,AC,Rio Branco,1200401,23,0,0,0
2020-03-26,AL,Maceió,2704302,10,0,0,0
2020-03-26,AL,Porto Real do Colégio,2707503,1,0,0,0
2020-03-26,AM,Boca do Acre,1300706,1,1,0,0
2020-03-26,AM,Manaus,1302603,63,11,0,0
2020-03-26,AM,Parintins,1303403,2,0,1,0
2020-03-26,AM,Santo Antônio do Içá,1303700,1,1,0,0
2020-03-26,AP,Macapá,1600303,2,0,0,0
2020-03-26,BA,Alagoinhas,2900702,1,1,0,0
2020-03-26,BA,Barreiras,2903201,1,0,0,0
2020-03-26,BA,Brumado,2904605,1,0,0,0
2020-03-26,BA,Camaçari,2905701,1,0,0,0
2020-03-26,BA,Canarana,2906204,1,0,0,0
2020-03-26,BA,Conceição do Jacuípe,2908507,1,0,0,0
2020-03-26,BA,Conde,2908606,1,0,0,0
2020-03-26,BA,Feira de Santana,2910800,9,1,0,0
2020-03-26,BA,Ilhéus,2913606,1,0,0,0
2020-03-26,BA,Itabuna,2914802,2,1,0,0
2020-03-26,BA,Jequié,2918001,1,0,0,0
2020-03-26,BA,Juazeiro,2918407,2,0,0,0
2020-03-26,BA,Lauro de Freitas,2919207,5,2,0,0
2020-03-26,BA,Porto Seguro,2925303,10,2,0,0
2020-03-26,BA,Prado,2925501,2,0,0,0
2020-03-26,BA,Salvador,2927408,60,6,0,0
2020-03-26,BA,São Domingos,2928950,1,0,0,0
2020-03-26,BA,Teixeira de Freitas,2931350,1,0,0,0
2020-03-26,CE,Aquiraz,2301000,6,0,0,0
2020-03-26,CE,Fortaleza,2304400,224,28,3,3
2020-03-26,CE,Fortim,2304459,1,0,0,0
2020-03-26,CE,Juazeiro do Norte,2307304,1,0,0,0
2020-03-26,CE,Mauriti,2308104,1,0,0,0
2020-03-26,CE,Sobral,2312908,4,0,0,0
2020-03-26,DF,Brasília,5300108,171,-24,0,0
2020-03-26,ES,Cachoeiro de Itapemirim,3201209,1,0,0,0
2020-03-26,ES,Cariacica,3201308,1,0,0,0
2020-03-26,ES,Castelo,3201407,1,1,0,0
2020-03-26,ES,Linhares,3203205,3,0,0,0
2020-03-26,ES,Santa Teresa,3204609,1,0,0,0
2020-03-26,ES,Serra,3205002,3,2,0,0
2020-03-26,ES,Vila Velha,3205200,20,3,0,0
2020-03-26,ES,Vitória,3205309,17,2,0,0
2020-03-26,GO,Anápolis,5201108,3,0,0,0
2020-03-26,GO,Aparecida de Goiânia,5201405,2,0,0,0
2020-03-26,GO,Catalão,5205109,1,0,0,0
2020-03-26,GO,Goiânia,5208707,21,6,0,0
2020-03-26,GO,Jataí,5211909,1,0,0,0
2020-03-26,GO,Luziânia,5212501,1,0,1,1
2020-03-26,GO,Rio Verde,5218805,6,0,0,0
2020-03-26,GO,Silvânia,5220603,1,0,0,0
2020-03-26,GO,Valparaíso de Goiás,5221858,2,0,0,0
2020-03-26,MA,São Luís,2111300,10,2,0,0
2020-03-26,MG,Belo Horizonte,3106200,96,6,0,0
2020-03-26,MG,Betim,3106705,3,2,0,0
2020-03-26,MG,Boa Esperança,3107109,1,1,0,0
2020-03-26,MG,Bom Despacho,3107406,1,0,0,0
2020-03-26,MG,Campos Altos,3111507,1,0,0,0
2020-03-26,MG,Contagem,3118601,2,0,0,0
2020-03-26,MG,Coronel Fabriciano,3119401,1,0,0,0
2020-03-26,MG,Divinópolis,3122306,2,1,0,0
2020-03-26,MG,Governador Valadares,3127701,1,1,0,0
2020-03-26,MG,Ipatinga,3131307,1,0,0,0
2020-03-26,MG,Juiz de Fora,3136702,8,0,0,0
2020-03-26,MG,Lagoa da Prata,3137205,2,1,0,0
2020-03-26,MG,Mariana,3140001,2,0,0,0
2020-03-26,MG,Nova Lima,3144805,11,4,0,0
2020-03-26,MG,Patrocínio,3148103,1,0,0,0
2020-03-26,MG,Poços de Caldas,3151800,1,0,0,0
2020-03-26,MG,Sete Lagoas,3167202,2,0,0,0
2020-03-26,MG,São João del Rei,3162500,1,1,0,0
2020-03-26,MG,Timóteo,3168705,1,0,0,0
2020-03-26,MG,Uberaba,3170107,3,0,0,0
2020-03-26,MG,Uberlândia,3170206,7,0,0,0
2020-03-26,MS,Campo Grande,5002704,23,1,0,0
2020-03-26,MS,Ponta Porã,5006606,1,0,0,0
2020-03-26,MS,Sidrolândia,5007901,1,0,0,0
2020-03-26,MT,Cuiabá,5103403,8,2,0,0
2020-03-26,MT,Nova Monte Verde,5108956,1,0,0,0
2020-03-26,MT,Várzea Grande,5108402,2,0,0,0
2020-03-26,PA,Ananindeua,1500800,4,2,0,0
2020-03-26,PA,Belém,1501402,6,2,0,0
2020-03-26,PA,Castanhal,1502400,1,1,0,0
2020-03-26,PA,Itaituba,1503606,1,1,0,0
2020-03-26,PA,Marabá,1504208,1,0,0,0
2020-03-26,PB,Igaracy,2502607,1,0,0,0
2020-03-26,PB,João Pessoa,2507507,5,1,0,0
2020-03-26,PE,Belo Jardim,2601706,1,0,0,0
2020-03-26,PE,Caruaru,2604106,1,0,0,0
2020-03-26,PE,Jaboatão dos Guararapes,2607901,3,0,0,0
2020-03-26,PE,Olinda,2609600,3,0,0,0
2020-03-26,PE,Petrolina,2611101,2,0,0,0
2020-03-26,PE,Recife,2611606,33,2,2,1
2020-03-26,PI,Teresina,2211001,9,0,0,0
2020-03-26,PR,Campo Largo,4104204,1,0,0,0
2020-03-26,PR,Campo Mourão,4104303,1,0,0,0
2020-03-26,PR,Cascavel,4104808,2,0,0,0
2020-03-26,PR,Cianorte,4105508,6,0,0,0
2020-03-26,PR,Colombo,4105805,2,0,0,0
2020-03-26,PR,Curitiba,4106902,66,6,0,0
2020-03-26,PR,Faxinal,4107603,1,0,0,0
2020-03-26,PR,Foz do Iguaçu,4108304,5,0,0,0
2020-03-26,PR,Guaíra,4108809,1,0,0,0
2020-03-26,PR,Londrina,4113700,3,0,0,0
2020-03-26,PR,Maringá,4115200,3,1,0,0
2020-03-26,PR,Paranavaí,4118402,1,0,0,0
2020-03-26,PR,Pato Branco,4118501,2,1,0,0
2020-03-26,PR,Pinhais,4119152,3,0,0,0
2020-03-26,PR,Ponta Grossa,4119905,3,0,0,0
2020-03-26,PR,Telêmaco Borba,4127106,1,0,0,0
2020-03-26,PR,Umuarama,4128104,1,1,0,0
2020-03-26,RJ,Barra Mansa,3300407,1,0,0,0
2020-03-26,RJ,Belford Roxo,3300456,1,1,0,0
2020-03-26,RJ,Campos dos Goytacazes,3301009,1,0,0,0
2020-03-26,RJ,Duque de Caxias,3301702,2,0,0,0
2020-03-26,RJ,Guapimirim,3301850,1,0,0,0
2020-03-26,RJ,Miguel Pereira,3302908,1,0,1,0
2020-03-26,RJ,Niterói,3303302,31,12,1,0
2020-03-26,RJ,Petrópolis,3303906,3,0,1,0
2020-03-26,RJ,Resende,3304201,1,0,0,0
2020-03-26,RJ,Rio de Janeiro,3304557,368,37,6,1
2020-03-26,RJ,São Gonçalo,3304904,3,0,0,0
2020-03-26,RJ,Valença,3306107,1,0,0,0
2020-03-26,RJ,Volta Redonda,3306305,7,1,0,0
2020-03-26,RN,Mossoró,2408003,2,1,0,0
2020-03-26,RN,Natal,2408102,13,4,0,0
2020-03-26,RN,Parnamirim,2403251,4,0,0,0
2020-03-26,RO,Ji-Paraná,1100122,1,0,0,0
2020-03-26,RO,Porto Velho,1100205,5,1,0,0
2020-03-26,RR,Boa Vista,1400100,9,2,0,0
2020-03-26,RR,Bonfim,1400159,1,0,0,0
2020-03-26,RS,Alvorada,4300604,2,0,0,0
2020-03-26,RS,Anta Gorda,4300703,2,0,0,0
2020-03-26,RS,Bagé,4301602,9,2,0,0
2020-03-26,RS,Bento Gonçalves,4302105,2,0,0,0
2020-03-26,RS,Camaquã,4303509,0,0,0,0
2020-03-26,RS,Campo Bom,4303905,2,0,0,0
2020-03-26,RS,Canoas,4304606,7,1,0,0
2020-03-26,RS,Capão da Canoa,4304630,2,0,0,0
2020-03-26,RS,Carlos Barbosa,4304804,1,0,0,0
2020-03-26,RS,Caxias do Sul,4305108,6,3,0,0
2020-03-26,RS,Cerro Grande do Sul,4305173,1,0,0,0
2020-03-26,RS,Charqueadas,4305355,1,0,0,0
2020-03-26,RS,Cruzeiro do Sul,4306205,1,0,0,0
2020-03-26,RS,Dois Irmãos,4306403,1,0,0,0
2020-03-26,RS,Dom Pedrito,4306601,1,0,0,0
2020-03-26,RS,Eldorado do Sul,4306767,1,0,0,0
2020-03-26,RS,Erechim,4307005,3,0,0,0
2020-03-26,RS,Estrela,4307807,1,0,0,0
2020-03-26,RS,Estância Velha,4307609,2,1,0,0
2020-03-26,RS,Farroupilha,4307906,1,0,0,0
2020-03-26,RS,Garibaldi,4308607,1,0,0,0
2020-03-26,RS,Gravataí,4309209,1,0,0,0
2020-03-26,RS,Ivoti,4310801,2,0,0,0
2020-03-26,RS,Lajeado,4311403,5,0,0,0
2020-03-26,RS,Marau,4311809,1,1,0,0
2020-03-26,RS,Nova Palma,4313102,1,1,0,0
2020-03-26,RS,Osório,4313508,1,0,0,0
2020-03-26,RS,Paraí,4314001,1,0,0,0
2020-03-26,RS,Passo Fundo,4314100,1,1,0,0
2020-03-26,RS,Pelotas,4314407,2,1,0,0
2020-03-26,RS,Piratini,4314605,1,1,0,0
2020-03-26,RS,Porto Alegre,4314902,103,16,1,0
2020-03-26,RS,Rio Grande,4315602,2,0,0,0
2020-03-26,RS,Rolante,4316006,1,1,0,0
2020-03-26,RS,SantAna do Livramento,4317103,4,0,0,0
2020-03-26,RS,Santa Maria,4316907,2,0,0,0
2020-03-26,RS,Santiago,4317400,1,0,0,0
2020-03-26,RS,Santo Antônio da Patrulha,4317608,1,0,0,0
2020-03-26,RS,Sapiranga,4319901,1,-1,0,0
2020-03-26,RS,Serafina Corrêa,4320404,3,0,0,0
2020-03-26,RS,São Leopoldo,4318705,1,0,0,0
2020-03-26,RS,Taquara,4321204,1,0,0,0
2020-03-26,RS,Torres,4321501,6,0,0,0
2020-03-26,RS,Viamão,4323002,1,0,0,0
2020-03-26,SC,Balneário Arroio do Silva,4201950,1,0,0,0
2020-03-26,SC,Balneário Camboriú,4202008,8,1,0,0
2020-03-26,SC,Blumenau,4202404,12,3,0,0
2020-03-26,SC,Braço do Norte,4202800,9,0,0,0
2020-03-26,SC,Camboriú,4203204,4,2,0,0
2020-03-26,SC,Canelinha,4203709,1,0,0,0
2020-03-26,SC,Chapecó,4204202,4,2,0,0
2020-03-26,SC,Criciúma,4204608,12,1,0,0
2020-03-26,SC,Florianópolis,4205407,20,4,0,0
2020-03-26,SC,Gaspar,4205902,1,0,0,0
2020-03-26,SC,Gravatal,4206207,3,0,0,0
2020-03-26,SC,Imbituba,4207304,5,1,0,0
2020-03-26,SC,Itajaí,4208203,16,4,0,0
2020-03-26,SC,Itapema,4208302,1,1,0,0
2020-03-26,SC,Içara,4207007,1,0,0,0
2020-03-26,SC,Jaguaruna,4208807,2,0,0,0
2020-03-26,SC,Jaraguá do Sul,4208906,2,0,0,0
2020-03-26,SC,Joinville,4209102,7,2,0,0
2020-03-26,SC,Lages,4209300,1,0,0,0
2020-03-26,SC,Laguna,4209409,0,-1,0,0
2020-03-26,SC,Navegantes,4211306,3,0,0,0
2020-03-26,SC,Pomerode,4213203,1,0,0,0
2020-03-26,SC,Porto Belo,4213500,3,1,1,1
2020-03-26,SC,Rancho Queimado,4214300,2,0,0,0
2020-03-26,SC,Siderópolis,4217600,2,2,0,0
2020-03-26,SC,São José,4216602,8,3,0,0
2020-03-26,SC,São Ludgero,4217006,1,0,0,0
2020-03-26,SC,São Pedro de Alcântara,4217253,1,0,0,0
2020-03-26,SC,Tijucas,4218004,1,0,0,0
2020-03-26,SC,Timbé do Sul,4218103,1,1,0,0
2020-03-26,SC,Tubarão,4218707,8,0,0,0
2020-03-26,SE,Aracaju,2800308,13,0,0,0
2020-03-26,SE,Nossa Senhora da Glória,2804508,1,0,0,0
2020-03-26,SE,Propriá,2805703,2,0,0,0
2020-03-26,SP,Arujá,3503901,1,1,0,0
2020-03-26,SP,Barueri,3505708,3,2,0,0
2020-03-26,SP,Caieiras,3509007,2,1,0,0
2020-03-26,SP,Campinas,3509502,4,0,0,0
2020-03-26,SP,Carapicuíba,3510609,2,0,0,0
2020-03-26,SP,Cotia,3513009,5,-1,0,0
2020-03-26,SP,Embu das Artes,3515004,1,0,0,0
2020-03-26,SP,Ferraz de Vasconcelos,3515707,1,0,0,0
2020-03-26,SP,Guarulhos,3518800,9,4,1,0
2020-03-26,SP,Hortolândia,3519071,1,-1,0,0
2020-03-26,SP,Iracemápolis,3521408,1,0,0,0
2020-03-26,SP,Jaguariúna,3524709,1,0,0,0
2020-03-26,SP,Jundiaí,3525904,2,1,0,0
2020-03-26,SP,Louveira,3527306,2,2,0,0
2020-03-26,SP,Mairiporã,3528502,1,1,0,0
2020-03-26,SP,Mauá,3529401,2,0,0,0
2020-03-26,SP,Mogi das Cruzes,3530607,7,3,0,0
2020-03-26,SP,Osasco,3534401,3,0,0,-1
2020-03-26,SP,Poá,3539806,1,0,0,0
2020-03-26,SP,Ribeirão Pires,3543303,1,0,0,0
2020-03-26,SP,Ribeirão Preto,3543402,1,1,1,1
2020-03-26,SP,Rio Claro,3543907,1,0,0,0
2020-03-26,SP,Santana de Parnaíba,3547304,6,2,0,0
2020-03-26,SP,Santo André,3547809,16,-1,0,0
2020-03-26,SP,Suzano,3552502,2,1,0,0
2020-03-26,SP,São Bernardo do Campo,3548708,13,0,0,0
2020-03-26,SP,São Caetano do Sul,3548807,17,1,0,0
2020-03-26,SP,São José do Rio Preto,3549805,1,0,0,0
2020-03-26,SP,São José dos Campos,3549904,2,0,0,0
2020-03-26,SP,São Paulo,3550308,899,177,53,9
2020-03-26,SP,São Sebastião,3550704,2,0,0,0
2020-03-26,SP,Taboão da Serra,3552809,2,1,1,0
2020-03-26,SP,Tatuí,3554003,1,1,0,0
2020-03-26,SP,Taubaté,3554102,1,0,0,0
2020-03-26,SP,Valinhos,3556206,1,0,0,0
2020-03-26,SP,Vargem Grande Paulista,3556453,1,1,1,0
2020-03-26,TO,Palmas,1721000,8,1,0,0
2020-03-26,TOTAL,TOTAL,0,2891,396,75,16
2020-03-27,AC,Rio Branco,1200401,25,2,0,0
2020-03-27,AL,Maceió,2704302,11,1,0,0
2020-03-27,AL,Porto Real do Colégio,2707503,1,0,0,0
2020-03-27,AM,Boca do Acre,1300706,1,0,0,0
2020-03-27,AM,Manacapuru,1302504,2,2,0,0
2020-03-27,AM,Manaus,1302603,75,12,0,0
2020-03-27,AM,Parintins,1303403,2,0,1,0
2020-03-27,AM,Santo Antônio do Içá,1303700,1,0,0,0
2020-03-27,AP,Macapá,1600303,3,1,0,0
2020-03-27,BA,Alagoinhas,2900702,1,0,0,0
2020-03-27,BA,Barreiras,2903201,1,0,0,0
2020-03-27,BA,Brumado,2904605,1,0,0,0
2020-03-27,BA,Camaçari,2905701,1,0,0,0
2020-03-27,BA,Canarana,2906204,1,0,0,0
2020-03-27,BA,Conceição do Jacuípe,2908507,1,0,0,0
2020-03-27,BA,Conde,2908606,1,0,0,0
2020-03-27,BA,Feira de Santana,2910800,9,0,0,0
2020-03-27,BA,Ilhéus,2913606,2,1,0,0
2020-03-27,BA,Ipiaú,2913903,1,1,0,0
2020-03-27,BA,Itabuna,2914802,2,0,0,0
2020-03-27,BA,Jequié,2918001,1,0,0,0
2020-03-27,BA,Juazeiro,2918407,2,0,0,0
2020-03-27,BA,Lauro de Freitas,2919207,7,2,0,0
2020-03-27,BA,Porto Seguro,2925303,10,0,0,0
2020-03-27,BA,Prado,2925501,2,0,0,0
2020-03-27,BA,Salvador,2927408,78,18,0,0
2020-03-27,BA,São Domingos,2928950,1,0,0,0
2020-03-27,BA,Teixeira de Freitas,2931350,1,0,0,0
2020-03-27,CE,Aquiraz,2301000,6,0,0,0
2020-03-27,CE,Fortaleza,2304400,268,44,3,0
2020-03-27,CE,Fortim,2304459,1,0,0,0
2020-03-27,CE,Juazeiro do Norte,2307304,1,0,0,0
2020-03-27,CE,Maranguape,2307700,1,1,0,0
2020-03-27,CE,Mauriti,2308104,1,0,0,0
2020-03-27,CE,Sobral,2312908,4,0,0,0
2020-03-27,DF,Brasília,5300108,211,40,0,0
2020-03-27,ES,Cachoeiro de Itapemirim,3201209,1,0,0,0
2020-03-27,ES,Cariacica,3201308,1,0,0,0
2020-03-27,ES,Castelo,3201407,1,0,0,0
2020-03-27,ES,Linhares,3203205,4,1,0,0
2020-03-27,ES,Santa Teresa,3204609,1,0,0,0
2020-03-27,ES,Serra,3205002,5,2,0,0
2020-03-27,ES,São Roque do Canaã,3204955,1,1,0,0
2020-03-27,ES,Vila Velha,3205200,21,1,0,0
2020-03-27,ES,Vitória,3205309,18,1,0,0
2020-03-27,GO,Anápolis,5201108,3,0,0,0
2020-03-27,GO,Aparecida de Goiânia,5201405,2,0,0,0
2020-03-27,GO,Catalão,5205109,1,0,0,0
2020-03-27,GO,Goiânia,5208707,26,5,0,0
2020-03-27,GO,Hidrolândia,5209705,1,1,0,0
2020-03-27,GO,Jataí,5211909,1,0,0,0
2020-03-27,GO,Luziânia,5212501,1,0,1,0
2020-03-27,GO,Rio Verde,5218805,6,0,0,0
2020-03-27,GO,Silvânia,5220603,1,0,0,0
2020-03-27,GO,Valparaíso de Goiás,5221858,2,0,0,0
2020-03-27,MA,São Luís,2111300,13,3,0,0
2020-03-27,MG,Belo Horizonte,3106200,118,22,0,0
2020-03-27,MG,Betim,3106705,4,1,0,0
2020-03-27,MG,Boa Esperança,3107109,1,0,0,0
2020-03-27,MG,Bom Despacho,3107406,1,0,0,0
2020-03-27,MG,Campo Belo,3111200,1,1,0,0
2020-03-27,MG,Campos Altos,3111507,1,0,0,0
2020-03-27,MG,Carmo do Cajuru,3114204,1,1,0,0
2020-03-27,MG,Contagem,3118601,3,1,0,0
2020-03-27,MG,Coronel Fabriciano,3119401,1,0,0,0
2020-03-27,MG,Divinópolis,3122306,5,3,0,0
2020-03-27,MG,Governador Valadares,3127701,1,0,0,0
2020-03-27,MG,Guimarânia,3128907,1,1,0,0
2020-03-27,MG,Ipatinga,3131307,1,0,0,0
2020-03-27,MG,Juiz de Fora,3136702,11,3,0,0
2020-03-27,MG,Lagoa da Prata,3137205,2,0,0,0
2020-03-27,MG,Mariana,3140001,2,0,0,0
2020-03-27,MG,Nova Lima,3144805,13,2,0,0
2020-03-27,MG,Patrocínio,3148103,1,0,0,0
2020-03-27,MG,Poços de Caldas,3151800,1,0,0,0
2020-03-27,MG,Sabará,3156700,1,1,0,0
2020-03-27,MG,Sete Lagoas,3167202,2,0,0,0
2020-03-27,MG,São João del Rei,3162500,1,0,0,0
2020-03-27,MG,Timóteo,3168705,1,0,0,0
2020-03-27,MG,Uberaba,3170107,3,0,0,0
2020-03-27,MG,Uberlândia,3170206,7,0,0,0
2020-03-27,MS,Batayporã,5002001,1,1,0,0
2020-03-27,MS,Campo Grande,5002704,24,1,0,0
2020-03-27,MS,Ponta Porã,5006606,1,0,0,0
2020-03-27,MS,Rio Verde de Mato Grosso,5007406,1,1,0,0
2020-03-27,MS,Sidrolândia,5007901,1,0,0,0
2020-03-27,MT,Cuiabá,5103403,8,0,0,0
2020-03-27,MT,Nova Monte Verde,5108956,1,0,0,0
2020-03-27,MT,Várzea Grande,5108402,2,0,0,0
2020-03-27,PA,Ananindeua,1500800,4,0,0,0
2020-03-27,PA,Belém,1501402,9,3,0,0
2020-03-27,PA,Castanhal,1502400,1,0,0,0
2020-03-27,PA,Itaituba,1503606,1,0,0,0
2020-03-27,PA,Marabá,1504208,1,0,0,0
2020-03-27,PB,Campina Grande,2504009,1,1,0,0
2020-03-27,PB,Igaracy,2502607,1,0,0,0
2020-03-27,PB,João Pessoa,2507507,7,2,0,0
2020-03-27,PB,Sousa,2516201,1,1,0,0
2020-03-27,PE,Belo Jardim,2601706,1,0,0,0
2020-03-27,PE,Camaragibe,2603454,1,1,0,0
