ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2613503,São José do Belmonte,PE,33742,0,0,,,,,,,,
2924801,Piritiba,BA,25002,0,0,,,,,,,,
4301057,Arroio do Sal,RS,8921,0,0,,,,,,,,
4104451,Cantagalo,PR,13478,0,0,,,,,,,,
2515203,São Sebastião do Umbuzeiro,PB,3469,0,0,,,,,,,,
2203909,Floriano,PI,58892,0,0,,,,,,,,
2105609,Joselândia,MA,15861,0,0,,,,,,,,
3547403,Santa Rita d'Oeste,SP,2554,0,0,,,,,,,,
4219150,Vargem,SC,2586,0,0,,,,,,,,
4301073,Arroio do Padre,RS,2895,0,0,,,,,,,,
1302801,Maraã,AM,18477,0,0,,,,,,,,
3203346,Marechal Floriano,ES,16339,0,0,,,,,,,,
3137809,Lambari,MG,20773,0,0,,,,,,,,
1712405,Lizarda,TO,3791,0,0,,,,,,,,
3170578,Vargem Alegre,MG,6633,0,0,,,,,,,,
4120853,Quatro Pontes,PR,4014,0,0,,,,,,,,
3154200,Resende Costa,MG,11525,0,0,,,,,,,,
3203353,Marilândia,ES,12479,0,0,,,,,,,,
5103908,General Carneiro,MT,5286,0,0,,,,,,,,
5005608,Miranda,MS,27316,0,0,,,,,,,,
4219176,Vargem Bonita,SC,4635,0,0,,,,,,,,
3170602,Vargem Bonita,MG,2211,0,0,,,,,,,,
5218607,Rialma,GO,11003,0,0,,,,,,,,
4202800,Braço do Norte,SC,32209,9,12,,,,,,,,
4301107,Arroio dos Ratos,RS,14227,0,0,,,,,,,,
4104501,Capanema,PR,19320,0,0,,,,,,,,
2105658,Junco do Maranhão,MA,3330,0,0,,,,,,,,
4219200,Vidal Ramos,SC,6361,0,0,,,,,,,,
4317509,Santo Ângelo,RS,79040,0,0,,,,,,,,
1712454,Luzinópolis,TO,2992,0,0,,,,,,,,
3301702,Duque de Caxias,RJ,886917,2,3,,,,,,,,
4120903,Quedas do Iguaçu,PR,33265,0,0,,,,,,,,
3203403,Mimoso do Sul,ES,27369,0,0,,,,,,,,
3514700,Echaporã,SP,6281,0,0,,,,,,,,
3105103,Bambuí,MG,23936,0,0,,,,,,,,
5103957,Glória D'Oeste,MT,2986,0,0,,,,,,,,
2908507,Conceição do Jacuípe,BA,33624,1,5,,,,,,,,
2400604,Almino Afonso,RN,4876,0,0,,,,,,,,
3170651,Vargem Grande do Rio Pardo,MG,5011,0,0,,,,,,,,
3531100,Mongaguá,SP,53384,0,0,,,,,,,,
2302305,Bela Cruz,CE,32243,0,0,,,,,,,,
3121506,Desterro do Melo,MG,3026,0,0,,,,,,,,
2613602,São José do Egito,PE,33537,0,0,,,,,,,,
2924900,Planaltino,BA,9529,0,0,,,,,,,,
2204006,Francinópolis,PI,5265,0,0,,,,,,,,
2515302,Sapé,PB,52463,0,0,,,,,,,,
4202859,Braço do Trombudo,SC,3682,0,0,,,,,,,,
2105708,Lago da Pedra,MA,49440,0,0,,,,,,,,
3547502,Santa Rita do Passa Quatro,SP,27546,0,0,,,,,,,,
5005681,Mundo Novo,MS,17994,0,0,,,,,,,,
1302900,Maués,AM,61110,0,0,,,,,,,,
3137908,Lamim,MG,3504,0,0,,,,,,,,
4317558,Santo Antônio do Palma,RS,2197,0,0,,,,,,,,
1712504,Marianópolis do Tocantins,TO,4976,0,0,,,,,,,,
4202875,Brunópolis,SC,2589,0,0,,,,,,,,
3154309,Resplendor,MG,17695,0,0,,,,,,,,
5005707,Naviraí,MS,52367,0,0,,,,,,,,
3170701,Varginha,MG,133384,0,0,,,,,,,,
5218706,Rianápolis,GO,4808,0,0,,,,,,,,
4301206,Arroio do Tigre,RS,13353,0,0,,,,,,,,
4104600,Capitão Leônidas Marques,PR,15788,0,0,,,,,,,,
4202909,Brusque,SC,125810,0,0,,,,,,,,
4121000,Querência do Norte,PR,12284,0,0,,,,,,,,
3301801,Engenheiro Paulo de Frontin,RJ,13521,0,0,,,,,,,,
4317608,Santo Antônio da Patrulha,RS,42160,1,5,,,,,,,,
4219309,Videira,SC,51499,0,0,,,,,,,,
3203502,Montanha,ES,19309,0,0,,,,,,,,
5202353,Arenópolis,GO,3011,0,0,,,,,,,,
3105202,Bandeira,MG,5001,0,0,,,,,,,,
3514809,Eldorado,SP,15388,0,0,,,,,,,,
2908606,Conde,BA,26412,1,3,,,,,,,,
2400703,Alto do Rodrigues,RN,14143,0,0,,,,,,,,
3170750,Varjão de Minas,MG,6857,0,0,,,,,,,,
2302404,Boa Viagem,CE,53945,0,0,,,,,,,,
3121605,Diamantina,MG,48095,0,0,,,,,,,,
2613701,São Lourenço da Mata,PE,111197,0,0,,,,,,,,
2204105,Francisco Ayres,PI,4309,0,0,,,,,,,,
2515401,São Vicente do Seridó,PB,10994,0,0,,,,,,,,
3531209,Monte Alegre do Sul,SP,7804,0,0,,,,,,,,
2925006,Planalto,BA,26743,0,0,,,,,,,,
2105807,Lago do Junco,MA,10638,0,0,,,,,,,,
3547601,Santa Rosa de Viterbo,SP,25869,0,0,,,,,,,,
4104659,Carambeí,PR,21939,0,0,,,,,,,,
3138005,Laranjal,MG,6826,0,0,,,,,,,,
3301850,Guapimirim,RJ,57105,1,9,,,,,,,,
4219358,Vitor Meireles,SC,5089,0,0,,,,,,,,
1303007,Nhamundá,AM,20633,0,0,,,,,,,,
5218789,Rio Quente,GO,4014,0,0,,,,,,,,
3154408,Ressaquinha,MG,4848,0,0,,,,,,,,
5104104,Guarantã do Norte,MT,34218,0,0,,,,,,,,
5005806,Nioaque,MS,14162,0,0,,,,,,,,
3170800,Várzea da Palma,MG,38838,0,0,,,,,,,,
3301876,Iguaba Grande,RJ,26430,0,0,,,,,,,,
5218805,Rio Verde,GO,212237,6,15,,,,,,,,
4301305,Arroio Grande,RS,18935,0,0,,,,,,,,
2204154,Francisco Macedo,PI,3113,0,0,,,,,,,,
4203006,Caçador,SC,76571,0,0,,,,,,,,
3547650,Santa Salete,SP,1530,0,0,,,,,,,,
4104709,Carlópolis,PR,14384,0,0,,,,,,,,
4317707,Santo Antônio das Missões,RS,11111,0,0,,,,,,,,
3301900,Itaboraí,RJ,230786,0,0,,,,,,,,
4219408,Witmarsum,SC,3876,0,0,,,,,,,,
3203601,Mucurici,ES,5873,0,0,,,,,,,,
3105301,Bandeira do Sul,MG,5708,0,0,,,,,,,,
4121109,Quinta do Sol,PR,4941,0,0,,,,,,,,
3154457,Riachinho,MG,8283,0,0,,,,,,,,
3514908,Elias Fausto,SP,17241,0,0,,,,,,,,
2908705,Condeúba,BA,18229,0,0,,,,,,,,
2400802,Angicos,RN,11908,0,0,,,,,,,,
2302503,Brejo Santo,CE,48451,0,0,,,,,,,,
3121704,Diogo de Vasconcelos,MG,3918,0,0,,,,,,,,
2613800,São Vicente Ferrer,PE,17834,0,0,,,,,,,,
2204204,Francisco Santos,PI,9108,0,0,,,,,,,,
3514924,Elisiário,SP,3494,0,0,,,,,,,,
2515500,Serra Branca,PB,13637,0,0,,,,,,,,
3531308,Monte Alto,SP,49721,0,0,,,,,,,,
2925105,Poções,BA,48798,0,0,,,,,,,,
2105906,Lago Verde,MA,15962,0,0,,,,,,,,
3547700,Santo Anastácio,SP,21037,0,0,,,,,,,,
3138104,Lassance,MG,6663,0,0,,,,,,,,
4317756,Santo Antônio do Planalto,RS,2058,0,0,,,,,,,,
1712702,Mateiros,TO,2570,0,0,,,,,,,,
2105922,Lagoa do Mato,MA,11034,0,0,,,,,,,,
1303106,Nova Olinda do Norte,AM,35800,0,0,,,,,,,,
5202502,Aruanã,GO,8945,0,0,,,,,,,,
3154507,Riacho dos Machados,MG,9665,0,0,,,,,,,,
5104203,Guiratinga,MT,14525,0,0,,,,,,,,
3514957,Embaúba,SP,2479,0,0,,,,,,,,
5218904,Rubiataba,GO,19914,0,0,,,,,,,,
2105948,Lago dos Rodrigues,MA,8689,0,0,,,,,,,,
4301404,Arvorezinha,RS,10605,0,0,,,,,,,,
3170909,Varzelândia,MG,19712,0,0,,,,,,,,
4203105,Caibi,SC,6228,0,0,,,,,,,,
4104808,Cascavel,PR,316226,2,4,,,,,,,,
2105963,Lagoa Grande do Maranhão,MA,11202,0,0,,,,,,,,
4317806,Santo Augusto,RS,14341,0,0,,,,,,,,
4219507,Xanxerê,SC,49057,0,0,,,,,,,,
3203700,Muniz Freire,ES,18826,0,0,,,,,,,,
3302007,Itaguaí,RJ,120855,0,0,,,,,,,,
3105400,Barão de Cocais,MG,31628,0,0,,,,,,,,
4121208,Quitandinha,PR,18578,0,0,,,,,,,,
3515004,Embu das Artes,SP,264448,1,2,,,,,,,,
2908804,Contendas do Sincorá,BA,4312,0,0,,,,,,,,
2105989,Lajeado Novo,MA,7427,0,0,,,,,,,,
2400901,Antônio Martins,RN,7221,0,0,,,,,,,,
2302602,Camocim,CE,62734,0,0,,,,,,,,
3121803,Dionísio,MG,8373,0,0,,,,,,,,
2204303,Fronteiras,PI,11405,0,0,,,,,,,,
3531407,Monte Aprazível,SP,24128,0,0,,,,,,,,
4203154,Calmon,SC,3389,0,0,,,,,,,,
2106003,Lima Campos,MA,11670,0,0,,,,,,,,
2925204,Pojuca,BA,37993,0,0,,,,,,,,
2613909,Serra Talhada,PE,84970,0,0,,,,,,,,
2515609,Serra da Raiz,PB,3137,0,0,,,,,,,,
3138203,Lavras,MG,101208,0,0,,,,,,,,
3547809,Santo André,SP,712749,16,11,,,,,,,,
1712801,Maurilândia do Tocantins,TO,3386,0,0,,,,,,,,
1303205,Novo Airão,AM,18133,0,0,,,,,,,,
3302056,Italva,RJ,14647,0,0,,,,,,,,
5202601,Aurilândia,GO,3465,0,0,,,,,,,,
4121257,Ramilândia,PR,4410,0,0,,,,,,,,
3154606,Ribeirão das Neves,MG,325846,0,0,,,,,,,,
5006002,Nova Alvorada do Sul,MS,20217,0,0,,,,,,,,
5219001,Sanclerlândia,GO,7791,0,0,,,,,,,,
3171006,Vazante,MG,20720,0,0,,,,,,,,
4301503,Augusto Pestana,RS,7117,0,0,,,,,,,,
2204352,Geminiano,PI,5337,0,0,,,,,,,,
4203204,Camboriú,SC,76592,4,2,,,,,,,,
2925253,Ponto Novo,BA,15892,0,0,,,,,,,,
4104907,Castro,PR,71159,0,0,,,,,,,,
4317905,Santo Cristo,RS,14747,0,0,,,,,,,,
3171030,Verdelândia,MG,9140,0,0,,,,,,,,
4219606,Xavantina,SC,4039,0,0,,,,,,,,
3302106,Itaocara,RJ,22736,0,0,,,,,,,,
4121307,Rancho Alegre,PR,3977,0,0,,,,,,,,
3515103,Embu-Guaçu,SP,67788,0,0,,,,,,,,
3203809,Muqui,ES,15717,0,0,,,,,,,,
3105509,Barão de Monte Alto,MG,5676,0,0,,,,,,,,
2908903,Coração de Maria,BA,23961,0,0,,,,,,,,
2302701,Campos Sales,CE,27167,0,0,,,,,,,,
3121902,Divinésia,MG,3446,0,0,,,,,,,,
2401008,Apodi,RN,36257,0,0,,,,,,,,
4301552,Áurea,RS,3725,0,0,,,,,,,,
2204402,Gilbués,PI,10518,0,0,,,,,,,,
3531506,Monte Azul Paulista,SP,19268,0,0,,,,,,,,
4203253,Capão Alto,SC,2625,0,0,,,,,,,,
2106102,Loreto,MA,11943,0,0,,,,,,,,
2925303,Porto Seguro,BA,147444,10,11,,,,,,,,
2614006,Serrita,PE,19049,0,0,,,,,,,,
3515129,Emilianópolis,SP,3186,0,0,,,,,,,,
2515708,Serra Grande,PB,3089,0,0,,,,,,,,
3138302,Leandro Ferreira,MG,3299,0,0,,,,,,,,
3171071,Veredinha,MG,5786,0,0,,,,,,,,
4317954,Santo Expedito do Sul,RS,2476,0,0,,,,,,,,
3547908,Santo Antônio da Alegria,SP,6785,0,0,,,,,,,,
1303304,Novo Aripuanã,AM,24718,0,0,,,,,,,,
4121356,Rancho Alegre D'Oeste,PR,2816,0,0,,,,,,,,
3515152,Engenheiro Coelho,SP,19059,0,0,,,,,,,,
3154705,Ribeirão Vermelho,MG,4042,0,0,,,,,,,,
5219100,Santa Bárbara de Goiás,GO,6327,0,0,,,,,,,,
3171105,Veríssimo,MG,3870,0,0,,,,,,,,
4301602,Bagé,RS,121986,9,8,,,,,,,,
4203303,Campo Alegre,SC,12002,0,0,,,,,,,,
4105003,Catanduvas,PR,10455,0,0,,,,,,,,
3138351,Leme do Prado,MG,4991,0,0,,,,,,,,
3515186,Espírito Santo do Pinhal,SP,44036,0,0,,,,,,,,
4318002,São Borja,RS,62897,0,0,,,,,,,,
4219705,Xaxim,SC,27921,0,0,,,,,,,,
3515194,Espírito Santo do Turvo,SP,4668,0,0,,,,,,,,
3302205,Itaperuna,RJ,99504,0,0,,,,,,,,
4121406,Realeza,PR,17068,0,0,,,,,,,,
3515202,Estrela d'Oeste,SP,8464,0,0,,,,,,,,
4301636,Balneário Pinhal,RS,12493,0,0,,,,,,,,
3203908,Nova Venécia,ES,50647,0,0,,,,,,,,
2909000,Cordeiros,BA,8870,0,0,,,,,,,,
3105608,Barbacena,MG,135829,0,0,,,,,,,,
2302800,Canindé,CE,77261,0,0,,,,,,,,
3171154,Vermelho Novo,MG,4894,0,0,,,,,,,,
2401107,Areia Branca,RN,27176,0,0,,,,,,,,
4301651,Barão,RS,6086,0,0,,,,,,,,
2204501,Guadalupe,PI,10337,0,0,,,,,,,,
3531605,Monte Castelo,SP,4189,0,0,,,,,,,,
2106201,Luís Domingues,MA,6829,0,0,,,,,,,,
2925402,Potiraguá,BA,8694,0,0,,,,,,,,
3122009,Divino,MG,20074,0,0,,,,,,,,
2614105,Sertânia,PE,35521,0,0,,,,,,,,
2515807,Serra Redonda,PB,7036,0,0,,,,,,,,
3138401,Leopoldina,MG,53252,0,0,,,,,,,,
4318051,São Domingos do Sul,RS,3073,0,0,,,,,,,,
3548005,Santo Antônio de Posse,SP,22597,0,0,,,,,,,,
1303403,Parintins,AM,112716,2,5,,,,,,,,
3302254,Itatiaia,RJ,30475,0,0,,,,,,,,
3154804,Rio Acima,MG,10026,0,0,,,,,,,,
5104500,Indiavaí,MT,2624,0,0,,,,,,,,
5006200,Nova Andradina,MS,51764,0,0,,,,,,,,
5202809,Avelinópolis,GO,2496,0,0,,,,,,,,
3302270,Japeri,RJ,100562,0,0,,,,,,,,
3171204,Vespasiano,MG,120510,0,0,,,,,,,,
4301701,Barão de Cotegipe,RS,6759,0,0,,,,,,,,
2204550,Guaribas,PI,4484,0,0,,,,,,,,
5219209,Santa Cruz de Goiás,GO,3071,0,0,,,,,,,,
4203402,Campo Belo do Sul,SC,7237,0,0,,,,,,,,
4105102,Centenário do Sul,PR,11279,0,0,,,,,,,,
5104526,Ipiranga do Norte,MT,6903,0,0,,,,,,,,
4318101,São Francisco de Assis,RS,19437,0,0,,,,,,,,
3548054,Santo Antônio do Aracanguá,SP,8228,0,0,,,,,,,,
5104542,Itanhangá,MT,6252,0,0,,,,,,,,
3302304,Laje do Muriaé,RJ,7257,0,0,,,,,,,,
4121505,Rebouças,PR,14926,0,0,,,,,,,,
3515301,Estrela do Norte,SP,2765,0,0,,,,,,,,
3204005,Pancas,ES,23559,0,0,,,,,,,,
3105707,Barra Longa,MG,5710,0,0,,,,,,,,
5104559,Itaúba,MT,3905,0,0,,,,,,,,
5006259,Novo Horizonte do Sul,MS,4173,0,0,,,,,,,,
2909109,Coribe,BA,14954,0,0,,,,,,,,
2401206,Arês,RN,14176,0,0,,,,,,,,
4301750,Barão do Triunfo,RS,7415,0,0,,,,,,,,
2204600,Hugo Napoleão,PI,3815,0,0,,,,,,,,
3531704,Monteiro Lobato,SP,4509,0,0,,,,,,,,
5219258,Santa Fé de Goiás,GO,5253,0,0,,,,,,,,
2106300,Magalhães de Almeida,MA,19532,0,0,,,,,,,,
2925501,Prado,BA,29273,2,10,,,,,,,,
2302909,Capistrano,CE,17621,0,0,,,,,,,,
3122108,Divino das Laranjeiras,MG,5084,0,0,,,,,,,,
2614204,Sirinhaém,PE,44734,0,0,,,,,,,,
2515906,Serraria,PB,6123,0,0,,,,,,,,
3138500,Liberdade,MG,5320,0,0,,,,,,,,
3548104,Santo Antônio do Jardim,SP,6041,0,0,,,,,,,,
1500107,Abaetetuba,PA,151934,0,0,,,,,,,,
4219853,Zortéa,SC,3264,0,0,,,,,,,,
1303502,Pauini,AM,19488,0,0,,,,,,,,
2106326,Maracaçumé,MA,21063,0,0,,,,,,,,
3154903,Rio Casca,MG,14187,0,0,,,,,,,,
3515350,Euclides da Cunha Paulista,SP,9600,0,0,,,,,,,,
3204054,Pedro Canário,ES,26336,0,0,,,,,,,,
2515930,Sertãozinho,PB,4969,0,0,,,,,,,,
5104609,Itiquira,MT,12620,0,0,,,,,,,,
1500131,Abel Figueiredo,PA,7179,0,0,,,,,,,,
5006309,Paranaíba,MS,41626,0,0,,,,,,,,
3171303,Viçosa,MG,77863,0,0,,,,,,,,
4301800,Barracão,RS,5479,0,0,,,,,,,,
5219308,Santa Helena de Goiás,GO,38563,0,0,,,,,,,,
4203501,Campo Erê,SC,8890,0,0,,,,,,,,
1303536,Presidente Figueiredo,AM,33703,0,0,,,,,,,,
4105201,Cerro Azul,PR,17821,0,0,,,,,,,,
2204659,Ilha Grande,PI,9242,0,0,,,,,,,,
2106359,Marajá do Sena,MA,7630,0,0,,,,,,,,
4318200,São Francisco de Paula,RS,21617,0,0,,,,,,,,
2515971,Sobrado,PB,7754,0,0,,,,,,,,
4121604,Renascença,PR,6981,0,0,,,,,,,,
3302403,Macaé,RJ,239471,0,0,,,,,,,,
2106375,Maranhãozinho,MA,16062,0,0,,,,,,,,
3515400,Fartura,SP,15994,0,0,,,,,,,,
3204104,Pinheiros,ES,26863,0,0,,,,,,,,
1303569,Rio Preto da Eva,AM,31274,0,0,,,,,,,,
5006358,Paranhos,MS,13674,0,0,,,,,,,,
2909208,Coronel João Sá,BA,16951,0,0,,,,,,,,
2401305,Augusto Severo,RN,9742,0,0,,,,,,,,
3531803,Monte Mor,SP,56335,0,0,,,,,,,,
5219357,Santa Isabel,GO,3847,0,0,,,,,,,,
2303006,Caridade,CE,22065,0,0,,,,,,,,
3122207,Divinolândia de Minas,MG,7517,0,0,,,,,,,,
2925600,Presidente Dutra,BA,15699,0,0,,,,,,,,
2614303,Moreilândia,PE,11240,0,0,,,,,,,,
4301859,Barra do Guarita,RS,3245,0,0,,,,,,,,
2516003,Solânea,PB,26551,0,0,,,,,,,,
2204709,Inhuma,PI,15056,0,0,,,,,,,,
2106409,Mata Roma,MA,16567,0,0,,,,,,,,
3548203,Santo Antônio do Pinhal,SP,6784,0,0,,,,,,,,
1500206,Acará,PA,54080,0,0,,,,,,,,
1303601,Santa Isabel do Rio Negro,AM,23092,0,0,,,,,,,,
3138609,Lima Duarte,MG,16871,0,0,,,,,,,,
4301875,Barra do Quaraí,RS,4212,0,0,,,,,,,,
3302452,Macuco,RJ,5417,0,0,,,,,,,,
1713205,Miracema do Tocantins,TO,19340,0,0,,,,,,,,
3155009,Rio Doce,MG,2611,0,0,,,,,,,,
3138625,Limeira do Oeste,MG,7436,0,0,,,,,,,,
5006408,Pedro Gomes,MS,7738,0,0,,,,,,,,
3171402,Vieiras,MG,3753,0,0,,,,,,,,
5219407,Santa Rita do Araguaia,GO,8069,0,0,,,,,,,,
4203600,Campos Novos,SC,35383,0,0,,,,,,,,
4105300,Céu Azul,PR,11707,0,0,,,,,,,,
4301909,Barra do Ribeiro,RS,13316,0,0,,,,,,,,
3138658,Lontra,MG,8992,0,0,,,,,,,,
4301925,Barra do Rio Azul,RS,1933,0,0,,,,,,,,
4318309,São Gabriel,RS,62874,0,0,,,,,,,,
3302502,Magé,RJ,236319,0,0,,,,,,,,
4121703,Reserva,PR,26643,0,0,,,,,,,,
3204203,Piúma,ES,21030,0,0,,,,,,,,
3105905,Barroso,MG,20790,0,0,,,,,,,,
3138674,Luisburgo,MG,6408,0,0,,,,,,,,
3515509,Fernandópolis,SP,68399,0,0,,,,,,,,
3138682,Luislândia,MG,6733,0,0,,,,,,,,
2909307,Correntina,BA,33275,0,0,,,,,,,,
2401404,Baía Formosa,RN,9247,0,0,,,,,,,,
3531902,Morro Agudo,SP,31923,0,0,,,,,,,,
5219456,Santa Rita do Novo Destino,GO,3345,0,0,,,,,,,,
2303105,Cariré,CE,18653,0,0,,,,,,,,
3122306,Divinópolis,MG,232945,2,19,,,,,,,,
2614402,Solidão,PE,5964,0,0,,,,,,,,
4301958,Barra Funda,RS,2507,0,0,,,,,,,,
2516102,Soledade,PB,14853,0,0,,,,,,,,
2204808,Ipiranga do Piauí,PI,9626,0,0,,,,,,,,
2106508,Matinha,MA,22962,0,0,,,,,,,,
2925709,Presidente Jânio Quadros,BA,13456,0,0,,,,,,,,
3548302,Santo Expedito,SP,3035,0,0,,,,,,,,
1500305,Afuá,PA,37778,0,0,,,,,,,,
1303700,Santo Antônio do Içá,AM,23378,1,1,,,,,,,,
3138708,Luminárias,MG,5571,0,0,,,,,,,,
1713304,Miranorte,TO,13363,0,0,,,,,,,,
4121752,Reserva do Iguaçu,PR,7872,0,0,,,,,,,,
3204252,Ponto Belo,ES,7826,0,0,,,,,,,,
5203104,Baliza,GO,4562,0,0,,,,,,,,
3155108,Rio do Prado,MG,5309,0,0,,,,,,,,
5104807,Jaciara,MT,26519,0,0,,,,,,,,
2401453,Baraúna,RN,27667,0,0,,,,,,,,
3171501,Mathias Lobato,MG,3357,0,0,,,,,,,,
5219506,Santa Rosa de Goiás,GO,2673,0,0,,,,,,,,
3122355,Divisa Alegre,MG,6553,0,0,,,,,,,,
4302006,Barros Cassal,RS,11484,0,0,,,,,,,,
2516151,Sossêgo,PB,3522,0,0,,,,,,,,
1500347,Água Azul do Norte,PA,26497,0,0,,,,,,,,
4203709,Canelinha,SC,11781,1,2,,,,,,,,
2925758,Presidente Tancredo Neves,BA,27803,0,0,,,,,,,,
4105409,Chopinzinho,PR,19951,0,0,,,,,,,,
4318408,São Jerônimo,RS,23649,0,0,,,,,,,,
3302601,Mangaratiba,RJ,41557,0,0,,,,,,,,
4121802,Ribeirão Claro,PR,10945,0,0,,,,,,,,
3204302,Presidente Kennedy,ES,11396,0,0,,,,,,,,
3106002,Bela Vista de Minas,MG,10399,0,0,,,,,,,,
3515608,Fernando Prestes,SP,5771,0,0,,,,,,,,
4318424,São João da Urtiga,RS,4836,0,0,,,,,,,,
2909406,Cotegipe,BA,14409,0,0,,,,,,,,
2401503,Barcelona,RN,4065,0,0,,,,,,,,
4318432,São João do Polêsine,RS,2649,0,0,,,,,,,,
2303204,Caririaçu,CE,26876,0,0,,,,,,,,
3122405,Divisa Nova,MG,6050,0,0,,,,,,,,
2614501,Surubim,PE,63780,0,0,,,,,,,,
4302055,Benjamin Constant do Sul,RS,2245,0,0,,,,,,,,
4318440,São Jorge,RS,2844,0,0,,,,,,,,
2516201,Sousa,PB,69196,0,0,,,,,,,,
3532009,Morungaba,SP,13085,0,0,,,,,,,,
2204907,Isaías Coelho,PI,8424,0,0,,,,,,,,
2106607,Matões,MA,33188,0,0,,,,,,,,
2925808,Queimadas,BA,26525,0,0,,,,,,,,
3548401,Santópolis do Aguapeí,SP,4650,0,0,,,,,,,,
1500404,Alenquer,PA,54960,0,0,,,,,,,,
3138807,Luz,MG,18347,0,0,,,,,,,,
4318457,São José das Missões,RS,2725,0,0,,,,,,,,
3204351,Rio Bananal,ES,19321,0,0,,,,,,,,
1303809,São Gabriel da Cachoeira,AM,43831,0,0,,,,,,,,
4318465,São José do Herval,RS,2172,0,0,,,,,,,,
5203203,Barro Alto,GO,10235,0,0,,,,,,,,
2106631,Matões do Norte,MA,16552,0,0,,,,,,,,
3155207,Rio Espera,MG,5876,0,0,,,,,,,,
3515657,Fernão,SP,1680,0,0,,,,,,,,
5104906,Jangada,MT,7961,0,0,,,,,,,,
5006606,Ponta Porã,MS,88164,1,6,,,,,,,,
3171600,Virgem da Lapa,MG,14037,0,0,,,,,,,,
4318481,São José do Hortêncio,RS,4504,0,0,,,,,,,,
5219605,Santa Tereza de Goiás,GO,3761,0,0,,,,,,,,
3122454,Divisópolis,MG,10382,0,0,,,,,,,,
4302105,Bento Gonçalves,RS,114203,2,6,,,,,,,,
3532058,Motuca,SP,4642,0,0,,,,,,,,
4203808,Canoinhas,SC,54296,0,0,,,,,,,,
4318499,São José do Inhacorá,RS,2212,0,0,,,,,,,,
4105508,Cianorte,PR,78553,6,15,,,,,,,,
3122470,Dom Bosco,MG,3830,0,0,,,,,,,,
4318507,São José do Norte,RS,27095,0,0,,,,,,,,
3302700,Maricá,RJ,149876,0,0,,,,,,,,
4121901,Ribeirão do Pinhal,PR,13601,0,0,,,,,,,,
2106672,Milagres do Maranhão,MA,8306,0,0,,,,,,,,
3204401,Rio Novo do Sul,ES,12070,0,0,,,,,,,,
3106101,Belmiro Braga,MG,3502,0,0,,,,,,,,
3515707,Ferraz de Vasconcelos,SP,186808,1,15,,,,,,,,
2909505,Cravolândia,BA,5568,0,0,,,,,,,,
2401602,Bento Fernandes,RN,5493,0,0,,,,,,,,
2303303,Cariús,CE,18807,0,0,,,,,,,,
3122504,Dom Cavati,MG,5260,0,0,,,,,,,,
2614600,Tabira,PE,28132,0,0,,,,,,,,
4302154,Boa Vista das Missões,RS,2168,0,0,,,,,,,,
2205003,Itainópolis,PI,11375,0,0,,,,,,,,
2516300,Sumé,PB,16872,0,0,,,,,,,,
3532108,Murutinga do Sul,SP,4434,0,0,,,,,,,,
2106706,Mirador,MA,20605,0,0,,,,,,,,
2925907,Quijingue,BA,28556,0,0,,,,,,,,
3548500,Santos,SP,434359,0,0,,,,,,,,
1500503,Almeirim,PA,33282,0,0,,,,,,,,
3138906,Machacalis,MG,7228,0,0,,,,,,,,
1303908,São Paulo de Olivença,AM,37300,0,0,,,,,,,,
5203302,Bela Vista de Goiás,GO,28077,0,0,,,,,,,,
3155306,Rio Manso,MG,5730,0,0,,,,,,,,
2925931,Quixabeira,BA,9414,0,0,,,,,,,,
5105002,Jauru,MT,9003,0,0,,,,,,,,
2401651,Bodó,RN,2332,0,0,,,,,,,,
5219704,Santa Terezinha de Goiás,GO,9747,0,0,,,,,,,,
4302204,Boa Vista do Buricá,RS,6822,0,0,,,,,,,,
3171709,Virgínia,MG,8868,0,0,,,,,,,,
3532157,Nantes,SP,3014,0,0,,,,,,,,
5219712,Santo Antônio da Barra,GO,4747,0,0,,,,,,,,
2106755,Miranda do Norte,MA,27999,0,0,,,,,,,,
2925956,Rafael Jambeiro,BA,23525,0,0,,,,,,,,
4203907,Capinzal,SC,22327,0,0,,,,,,,,
4105607,Cidade Gaúcha,PR,12199,0,0,,,,,,,,
4302220,Boa Vista do Cadeado,RS,2524,0,0,,,,,,,,
4318606,São José do Ouro,RS,7117,0,0,,,,,,,,
3204500,Santa Leopoldina,ES,12887,0,0,,,,,,,,
1303957,São Sebastião do Uatumã,AM,13105,0,0,,,,,,,,
4318614,São José do Sul,RS,2279,0,0,,,,,,,,
4122008,Rio Azul,PR,15112,0,0,,,,,,,,
5219738,Santo Antônio de Goiás,GO,5659,0,0,,,,,,,,
3302809,Mendes,RJ,18111,0,0,,,,,,,,
4302238,Boa Vista do Incra,RS,2569,0,0,,,,,,,,
3515806,Flora Rica,SP,1602,0,0,,,,,,,,
4318622,São José dos Ausentes,RS,3483,0,0,,,,,,,,
2909604,Crisópolis,BA,21700,0,0,,,,,,,,
2401701,Bom Jesus,RN,10185,0,0,,,,,,,,
5219753,Santo Antônio do Descoberto,GO,70950,0,0,,,,,,,,
2303402,Carnaubal,CE,17549,0,0,,,,,,,,
3122603,Dom Joaquim,MG,4609,0,0,,,,,,,,
4302253,Boa Vista do Sul,RS,2859,0,0,,,,,,,,
2205102,Itaueira,PI,10837,0,0,,,,,,,,
3532207,Narandiba,SP,4702,0,0,,,,,,,,
